id,name,address,types,coordinates,rating,rating_n, international_phone_number ,populartimes,current_popularity,time_wait,time_spent
ChIJwX8VfFhYwokRZxRvaHsccow,Bareburger,"313 W 57th St, New York, NY 10019, USA","['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.76729589999999, 'lng': -73.9834391}",4.5,2771, +1 212-685-2273 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 43, 54, 55, 47, 40, 37, 47, 48, 37, 22, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 59, 72, 64, 55, 51, 52, 51, 47, 50, 25, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 40, 54, 54, 63, 70, 79, 77, 62, 32, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 50, 66, 63, 60, 58, 78, 85, 78, 62, 41, 20, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 59, 75, 83, 74, 67, 77, 90, 90, 72, 50, 22, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 58, 75, 81, 83, 86, 97, 100, 83, 75, 52, 33, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 48, 67, 71, 59, 56, 56, 64, 68, 67, 44, 0, 0]}]",70,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",
ChIJA_wZ2llYwokRbiaNGNvU5Vk,Cantina,"359 W 54th St, New York, NY 10019, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.76593949999999, 'lng': -73.98671689999999}",4.6,45, +1 646-604-6404 ,,,,
ChIJk8hrtFlYwokRCMmgcuEns5I,Blue Seafood Bar and Eatery,"856 9th Ave, New York, NY 10019, USA","['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.76690840000001, 'lng': -73.9861986}",4.5,531, +1 212-757-7511 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 17, 17, 20, 11, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 40, 51, 54, 54, 54, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 54, 60, 48, 48, 31, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 42, 74, 91, 85, 80, 48, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 20, 11, 8, 22, 51, 77, 82, 62, 51, 42, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 60, 51, 42, 34, 48, 74, 100, 88, 71, 42, 22, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 34, 51, 42, 34, 25, 42, 48, 54, 48, 45, 0, 0]}]",,,
ChIJeVfr_FhYwokRVM1IjwyvQpE,Masseria dei Vini,"887 9th Ave, New York, NY 10019, USA","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7684477, 'lng': -73.9857048}",4.6,926, +1 212-315-2888 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 18, 11, 16, 30, 44, 65, 53, 32, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 11, 11, 25, 41, 58, 65, 53, 25, 11, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 27, 25, 16, 23, 46, 62, 65, 65, 60, 37, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 34, 46, 62, 65, 83, 69, 62, 39, 34, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 16, 16, 20, 34, 62, 76, 81, 62, 48, 32]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 32, 48, 74, 83, 100, 90, 76, 65, 46, 34]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 27, 25, 11, 9, 20, 44, 58, 58, 51, 0, 0]}]",21,,"[90, 150]"
ChIJQ3U4hpNZwokRddIyyMKpqKo,All Stars Sports Bar & Grill,"327 W 57th St, New York, NY 10019, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.76745560000001, 'lng': -73.98414509999999}",4.3,1065, +1 212-956-1606 ,"[{'name': 'Monday', 'data': [16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 40, 36, 29, 22, 21, 29, 41, 55, 59, 44, 31]}, {'name': 'Tuesday', 'data': [11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 36, 43, 41, 40, 36, 39, 49, 57, 56, 42, 29]}, {'name': 'Wednesday', 'data': [16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 37, 46, 53, 54, 53, 56, 70, 79, 76, 51, 26]}, {'name': 'Thursday', 'data': [8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 42, 45, 49, 49, 47, 50, 57, 68, 68, 60, 38]}, {'name': 'Friday', 'data': [21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 24, 35, 47, 59, 68, 72, 69, 68, 61, 57, 53, 46]}, {'name': 'Saturday', 'data': [25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 49, 64, 79, 82, 74, 64, 66, 72, 87, 100, 85]}, {'name': 'Sunday', 'data': [56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 15, 27, 41, 53, 61, 59, 55, 51, 43, 35, 25]}]",36,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[60, 150]"
ChIJCX6BBfdZwokRBaiiyC82vrU,all & sundry,"312 W 58th St, New York, NY 10019, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.76754440000001, 'lng': -73.9832993}",4.6,189, +1 646-964-4703 ,"[{'name': 'Monday', 'data': [16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 30, 42, 61, 80, 92, 90]}, {'name': 'Tuesday', 'data': [50, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 21, 28, 33, 47, 50, 54, 54, 45, 30, 19]}, {'name': 'Wednesday', 'data': [23, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 14, 33, 42, 52, 47, 50, 42, 38, 40, 26]}, {'name': 'Thursday', 'data': [16, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 7, 16, 30, 52, 38, 33, 28, 40, 57, 50]}, {'name': 'Friday', 'data': [45, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 19, 26, 42, 59, 69, 73, 69, 71, 92, 100]}, {'name': 'Saturday', 'data': [73, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 16, 14, 23, 21, 28, 35, 47, 47, 61, 80, 88]}, {'name': 'Sunday', 'data': [61, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 35, 30, 19, 7, 9, 21, 28, 33, 47, 52, 50, 23]}]",,,"[90, 150]"
ChIJvWSDS_ZYwokRiG9D395loxo,Marea,"240 Central Park S, New York, NY 10019, USA","['restaurant', 'meal_takeaway', 'food', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.7674251, 'lng': -73.9811137}",4.5,2638, +1 212-582-5100 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 60, 47, 41, 47, 64, 77, 88, 80, 64, 35, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 58, 75, 72, 69, 61, 69, 77, 80, 75, 55, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 63, 64, 70, 75, 73, 82, 77, 77, 70, 64, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 54, 52, 57, 63, 64, 67, 79, 95, 100, 79, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 61, 64, 55, 54, 63, 76, 88, 94, 97, 85, 70]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 45, 54, 54, 57, 66, 70, 75, 72, 69, 63, 42]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 27, 33, 41, 57, 64, 61, 55, 48, 42, 0]}]",27,,"[90, 180]"
ChIJoxGBgFhYwokRbkjQZYUSTQY,Blue Ribbon Sushi Bar & Grill - Columbus Circle,"Columbus Hotel, 308 W 58th St #6, New York, NY 10019, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.7675589, 'lng': -73.9831177}",4.5,1272, +1 212-397-0404 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 41, 53, 51, 29, 0, 36, 46, 37, 48, 65, 70, 68, 74, 68, 56, 50, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 43, 43, 37, 31, 0, 24, 22, 37, 29, 37, 60, 100, 91, 98, 56, 48, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 12, 12, 18, 0, 20, 20, 17, 18, 20, 32, 56, 72, 82, 91, 72, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 12, 8, 13, 0, 6, 12, 29, 65, 65, 63, 55, 53, 51, 51, 46, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 24, 29, 48, 34, 0, 51, 55, 34, 36, 31, 56, 87, 89, 82, 58, 65, 65]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 15, 12, 17, 0, 13, 13, 24, 37, 62, 79, 75, 58, 70, 89, 93, 62]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 17, 29, 37, 0, 77, 84, 74, 55, 68, 79, 72, 67, 67, 60, 43, 0]}]",55,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 15, 15, 15, 0, 0, 0]}]",
ChIJh5JzbfZYwokRR7KqJOksL7Y,Jean-Georges,"1 Central Park W, New York, NY 10023, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.7690576, 'lng': -73.9815796}",4.5,1344, +1 212-299-3900 ,,,,
ChIJp3PsL_ZYwokRmC6cZO44FNw,Porter House Bar and Grill,"10 Columbus Cir, New York, NY 10019, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.768882, 'lng': -73.98263}",4.4,1077, +1 212-823-9500 ,,,,
ChIJp3PsL_ZYwokRUH1k95teGuM,Dizzy's Club,"10 Columbus Cir, New York, NY 10019, USA","['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.7685594, 'lng': -73.9830762}",4.7,1083, +1 212-258-9595 ,,,,
ChIJQWE0GfZYwokRWew6C2N5mS8,Ascent Lounge,"10 Columbus Cir 4th Floor, New York, NY 10019, USA","['night_club', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.76859049999999, 'lng': -73.98309859999999}",4.5,570, +1 212-823-9770 ,,,,
ChIJoxGBgFhYwokRiUoLMG99jZg,Above 6,"308 W 58th St, New York, NY 10019, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.767595, 'lng': -73.98314409999999}",4.3,51,,,,,
ChIJmbazxfdYwokRBmHNbwMmPF4,Clubhouse,"235 W 57th St, New York, NY 10019, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7666457, 'lng': -73.9822674}",5,4, +1 212-843-5100 ,,,,
ChIJG0fkfuJZwokRqmAxXTpYP2I,Bad Roman,"3rd floor, 10 Columbus Cir, New York, NY 10019, USA","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7685526, 'lng': -73.9831866}",4,680, +1 212-970-2033 ,,,,
ChIJh9FV5OJZwokRS35tUsODNCU,Center Bar,"10 Columbus Cir 4th Floor, New York, NY 10019, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7685526, 'lng': -73.9831866}",4.3,, +1 212-823-9482 ,,,,
ChIJ7awWrxxZwokRT3Sk_4DN4Jo,Tartinery Café - Bar | Columbus Circle,"10 Columbus Cir 3rd Floor, New York, NY 10019, USA","['cafe', 'restaurant', 'food', 'bar', 'store', 'point_of_interest', 'establishment']","{'lat': 40.7685526, 'lng': -73.9831866}",4.6,886, +1 917-409-1991 ,,,,
ChIJwy7f88dZwokRFLVVMy5BBoM,MO Lounge,"80 Columbus Cir Floor 35, New York, NY 10023, USA","['restaurant', 'night_club', 'food', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.76888509999999, 'lng': -73.9828022}",3.6,171, +1 212-805-8800 ,,,,
ChIJUVVNQO5YwokR-MzkMXk4m5Y,Altesi,"26 E 64th St, New York, NY 10065, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.766661, 'lng': -73.969596}",4.2,243, +1 212-759-8900 ,,,,
ChIJ0xHPSf5ZwokRQG8becQH0aM,Fasano Caffè,"5th Avenue, 62nd E 63rd St #815, New York, NY 10065, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.76643, 'lng': -73.9710473}",5,1, +1 646-512-0089 ,,,,
ChIJWdBb3etYwokRRfxFY-cU43Y,Mag News Inc,"150 E 68th St, New York, NY 10065, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7676351, 'lng': -73.9637678}",4,1,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 5, 5, 26, 57, 57, 42, 52, 78, 63, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 21, 10, 15, 26, 36, 15, 5, 0, 0, 5, 21, 42, 36, 15, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 36, 42, 68, 89, 47, 31, 47, 47, 73, 47, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 15, 5, 5, 21, 15, 26, 42, 78, 100, 68, 26, 21, 31, 63, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 36, 63, 31, 15, 10, 26, 26, 15, 15, 5, 5, 21, 47, 52, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 84, 63, 63, 31, 36, 42, 84, 57, 47, 57, 52, 26, 5, 5, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 5, 15, 31, 31, 36, 68, 36, 36, 57, 73, 57, 31, 26, 10, 0, 0, 0, 0]}]",,,
ChIJxR4H4cFYwokRM1RXHp-Cy5s,Bottega,"1331 2nd Ave, New York, NY 10021, USA","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7678058, 'lng': -73.9593676}",4.4,280, +1 212-288-5282 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 13, 22, 27, 40, 31, 31, 22, 18, 13, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 31, 45, 40, 31, 13, 22, 27, 45, 27, 27, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 59, 36, 22, 18, 18, 36, 59, 72, 90, 72, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 22, 22, 18, 18, 13, 18, 22, 27, 45, 36, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 18, 36, 45, 27, 18, 22, 54, 63, 77, 68, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 13, 9, 27, 68, 95, 100, 95, 90, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 9, 27, 31, 27, 13, 13, 31, 40, 77, 68, 31, 0, 0]}]",7,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0]}]",
ChIJST9CcpdZwokR-oklVC1SFJk,Il Divo,"1347, 2nd Av at, E 71st St, New York, NY 10021, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.768135, 'lng': -73.959204}",4.5,, +1 212-380-8164 ,,,,
ChIJ7YHUd-lYwokRIQQ_syP4ccE,Bedford Falls NYC,"206 E 67th St, New York, NY 10065, USA","['night_club', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.7662383, 'lng': -73.9624815}",4.2,452, +1 212-717-8181 ,"[{'name': 'Monday', 'data': [44, 36, 27, 21, 0, 0, 0, 0, 0, 0, 0, 10, 24, 33, 35, 38, 47, 43, 38, 38, 43, 43, 38, 26]}, {'name': 'Tuesday', 'data': [15, 15, 13, 15, 0, 0, 0, 0, 0, 0, 0, 43, 56, 61, 38, 32, 35, 52, 67, 64, 66, 60, 55, 50]}, {'name': 'Wednesday', 'data': [29, 18, 9, 4, 0, 0, 0, 0, 0, 0, 0, 27, 33, 33, 35, 40, 38, 41, 41, 41, 47, 52, 55, 41]}, {'name': 'Thursday', 'data': [20, 9, 6, 3, 0, 0, 0, 0, 0, 0, 0, 23, 40, 44, 43, 35, 41, 44, 53, 63, 61, 66, 70, 67]}, {'name': 'Friday', 'data': [44, 23, 9, 3, 0, 0, 0, 0, 0, 0, 0, 18, 33, 46, 55, 63, 73, 92, 100, 89, 72, 66, 67, 66]}, {'name': 'Saturday', 'data': [47, 41, 23, 20, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 21, 21, 29, 29, 36, 46, 58, 69, 80, 78]}, {'name': 'Sunday', 'data': [60, 40, 24, 18, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 29, 32, 36, 33, 30, 29, 29, 46, 52, 64]}]",26,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[60, 150]"
ChIJ___PUsBYwokRyrxUuJXkwCg,JP Fine Foods LLC | Private Chef NYC | Cocktail Catering NYC,"315 E 72nd St 10th fl, New York, NY 10021, USA","['bar', 'point_of_interest', 'food', 'establishment']","{'lat': 40.76875, 'lng': -73.957152}",5,93, +1 917-776-8203 ,"[{'name': 'Monday', 'data': [6, 0, 0, 0, 0, 13, 20, 6, 6, 0, 0, 6, 33, 46, 60, 26, 20, 13, 6, 6, 13, 6, 6, 13]}, {'name': 'Tuesday', 'data': [6, 0, 0, 0, 6, 26, 60, 60, 40, 46, 93, 100, 46, 20, 13, 33, 13, 20, 26, 60, 40, 33, 26, 40]}, {'name': 'Wednesday', 'data': [26, 33, 13, 6, 46, 53, 33, 40, 20, 20, 13, 13, 6, 6, 13, 26, 13, 13, 20, 13, 20, 46, 26, 33]}, {'name': 'Thursday', 'data': [40, 46, 46, 40, 6, 6, 20, 20, 26, 33, 13, 6, 0, 0, 13, 26, 20, 40, 40, 46, 20, 6, 0, 0]}, {'name': 'Friday', 'data': [13, 20, 40, 20, 13, 13, 13, 13, 20, 13, 20, 40, 53, 33, 20, 13, 6, 0, 0, 6, 13, 26, 60, 26]}, {'name': 'Saturday', 'data': [13, 6, 13, 26, 13, 6, 20, 6, 6, 13, 13, 26, 26, 46, 20, 13, 20, 13, 0, 6, 0, 6, 13, 26]}, {'name': 'Sunday', 'data': [20, 20, 26, 13, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 26, 20, 20]}]",,,
